Device: USB-1408FS-Plus,,,,
Serial Number: 18FB9D0,,,,
Channel Count: 3,,,,
Sample Count: 31250,,,,
Start Time: 6/25/2018 1:33:59 PM,,,,
Sampling Interval: 0.0005,,,,
Time,Height (mm),SLS Voltag (V),Applied Vo (V),LS Resistance (ohms)
14.3495,17.958,5.937,11.804,323.6155787
14.35,17.958,5.939,11.801,324.0007165
14.3505,17.958,5.942,11.804,324.1643808
14.351,17.958,5.939,11.801,324.0007165
14.3515,17.958,5.937,11.804,323.6155787
14.352,17.958,5.937,11.804,323.6155787
14.3525,17.958,5.939,11.804,323.8349872
14.353,17.958,5.942,11.801,324.3303635
14.3535,17.958,5.937,11.801,323.7811392
14.354,17.658,5.939,11.801,324.0007165
14.3545,17.359,5.937,11.801,323.7811392
14.355,17.958,5.939,11.804,323.8349872
14.3555,17.958,5.939,11.801,324.0007165
14.356,17.658,5.937,11.804,323.6155787
14.3565,17.06,5.937,11.804,323.6155787
14.357,17.658,5.939,11.804,323.8349872
14.3575,17.658,5.939,11.804,323.8349872
14.358,17.958,5.939,11.801,324.0007165
14.3585,17.06,5.939,11.801,324.0007165
14.359,17.658,5.939,11.804,323.8349872
14.3595,17.958,5.939,11.801,324.0007165
14.36,17.359,5.937,11.801,323.7811392
14.3605,17.359,5.939,11.804,323.8349872
14.361,17.658,5.939,11.801,324.0007165
14.3615,17.658,5.939,11.801,324.0007165
14.362,17.658,5.939,11.801,324.0007165
14.3625,17.06,5.939,11.804,323.8349872
14.363,17.359,5.939,11.804,323.8349872
14.3635,17.359,5.939,11.801,324.0007165
14.364,17.359,5.939,11.801,324.0007165
14.3645,17.658,5.939,11.804,323.8349872
14.365,17.06,5.939,11.804,323.8349872
14.3655,17.359,5.939,11.804,323.8349872
14.366,17.06,5.939,11.801,324.0007165
14.3665,17.06,5.939,11.801,324.0007165
14.367,17.06,5.939,11.804,323.8349872
14.3675,17.06,5.939,11.801,324.0007165
14.368,17.658,5.939,11.804,323.8349872
14.3685,17.359,5.939,11.801,324.0007165
14.369,17.06,5.937,11.801,323.7811392
14.3695,17.359,5.939,11.801,324.0007165
14.37,17.658,5.939,11.801,324.0007165
14.3705,17.06,5.939,11.801,324.0007165
14.371,16.76,5.939,11.801,324.0007165
14.3715,17.06,5.937,11.804,323.6155787
14.372,17.359,5.939,11.801,324.0007165
14.3725,17.06,5.939,11.801,324.0007165
14.373,16.76,5.937,11.804,323.6155787
14.3735,17.06,5.939,11.804,323.8349872
14.374,17.06,5.939,11.801,324.0007165
14.3745,17.359,5.939,11.801,324.0007165
14.375,16.76,5.937,11.801,323.7811392
14.3755,16.76,5.939,11.801,324.0007165
14.376,17.06,5.939,11.804,323.8349872
14.3765,17.06,5.939,11.801,324.0007165
14.377,17.06,5.937,11.804,323.6155787
14.3775,16.76,5.939,11.801,324.0007165
14.378,16.76,5.939,11.801,324.0007165
14.3785,16.76,5.939,11.801,324.0007165
14.379,17.06,5.939,11.801,324.0007165
14.3795,16.76,5.939,11.801,324.0007165
14.38,16.76,5.939,11.804,323.8349872
14.3805,16.76,5.937,11.804,323.6155787
14.381,16.76,5.939,11.804,323.8349872
14.3815,16.461,5.939,11.801,324.0007165
14.382,16.76,5.939,11.804,323.8349872
14.3825,17.06,5.939,11.804,323.8349872
14.383,16.76,5.939,11.801,324.0007165
14.3835,16.461,5.939,11.801,324.0007165
14.384,16.76,5.942,11.804,324.1643808
14.3845,17.06,5.939,11.801,324.0007165
14.385,16.76,5.939,11.801,324.0007165
14.3855,16.162,5.939,11.804,323.8349872
14.386,16.76,5.939,11.801,324.0007165
14.3865,16.76,5.939,11.801,324.0007165
14.387,16.76,5.942,11.804,324.1643808
14.3875,16.461,5.937,11.804,323.6155787
14.388,16.76,5.939,11.801,324.0007165
14.3885,16.76,5.939,11.801,324.0007165
14.389,16.76,5.937,11.801,323.7811392
14.3895,16.461,5.939,11.804,323.8349872
14.39,16.461,5.942,11.801,324.3303635
14.3905,16.76,5.939,11.801,324.0007165
14.391,16.76,5.937,11.804,323.6155787
14.3915,16.461,5.939,11.801,324.0007165
14.392,16.162,5.939,11.801,324.0007165
14.3925,16.461,5.937,11.801,323.7811392
14.393,16.76,5.939,11.801,324.0007165
14.3935,16.461,5.939,11.804,323.8349872
14.394,16.162,5.939,11.801,324.0007165
14.3945,16.76,5.939,11.801,324.0007165
14.395,16.76,5.939,11.801,324.0007165
14.3955,16.162,5.937,11.801,323.7811392
14.396,15.863,5.939,11.801,324.0007165
14.3965,16.461,5.939,11.804,323.8349872
14.397,16.461,5.939,11.804,323.8349872
14.3975,16.461,5.939,11.801,324.0007165
14.398,15.863,5.937,11.801,323.7811392
14.3985,16.162,5.939,11.801,324.0007165
14.399,16.461,5.939,11.804,323.8349872
14.3995,16.162,5.939,11.801,324.0007165
14.4,15.863,5.937,11.801,323.7811392
14.4005,16.162,5.939,11.801,324.0007165
14.401,16.162,5.939,11.804,323.8349872
14.4015,16.162,5.939,11.804,323.8349872
14.402,16.162,5.939,11.804,323.8349872
14.4025,15.863,5.939,11.801,324.0007165
14.403,15.863,5.939,11.801,324.0007165
14.4035,16.162,5.939,11.801,324.0007165
14.404,15.863,5.937,11.804,323.6155787
14.4045,15.863,5.939,11.804,323.8349872
14.405,16.162,5.937,11.801,323.7811392
14.4055,16.162,5.939,11.801,324.0007165
14.406,15.863,5.939,11.804,323.8349872
14.4065,15.563,5.939,11.801,324.0007165
14.407,15.863,5.937,11.801,323.7811392
14.4075,16.162,5.939,11.801,324.0007165
14.408,16.162,5.939,11.804,323.8349872
14.4085,15.563,5.939,11.801,324.0007165
14.409,15.863,5.939,11.801,324.0007165
14.4095,16.162,5.939,11.801,324.0007165
14.41,15.863,5.939,11.804,323.8349872
14.4105,15.563,5.939,11.804,323.8349872
14.411,15.863,5.937,11.804,323.6155787
14.4115,15.563,5.939,11.804,323.8349872
14.412,15.863,5.939,11.804,323.8349872
14.4125,15.863,5.939,11.804,323.8349872
14.413,15.563,5.937,11.801,323.7811392
14.4135,15.863,5.939,11.804,323.8349872
14.414,15.863,5.942,11.801,324.3303635
14.4145,15.563,5.937,11.801,323.7811392
14.415,15.563,5.939,11.801,324.0007165
14.4155,15.563,5.942,11.804,324.1643808
14.416,15.863,5.939,11.804,323.8349872
14.4165,15.563,5.939,11.801,324.0007165
14.417,15.563,5.942,11.804,324.1643808
14.4175,15.563,5.939,11.801,324.0007165
14.418,16.162,5.939,11.806,323.7245952
14.4185,15.563,5.939,11.801,324.0007165
14.419,15.563,5.939,11.801,324.0007165
14.4195,15.563,5.937,11.801,323.7811392
14.42,15.563,5.939,11.801,324.0007165
14.4205,15.563,5.944,11.801,324.5503159
14.421,15.264,5.939,11.801,324.0007165
14.4215,15.563,5.937,11.801,323.7811392
14.422,15.563,5.939,11.801,324.0007165
14.4225,15.563,5.939,11.804,323.8349872
14.423,15.264,5.937,11.804,323.6155787
14.4235,15.264,5.939,11.801,324.0007165
14.424,15.563,5.939,11.801,324.0007165
14.4245,15.563,5.939,11.801,324.0007165
14.425,15.563,5.937,11.804,323.6155787
14.4255,15.563,5.939,11.801,324.0007165
14.426,15.563,5.942,11.804,324.1643808
14.4265,15.563,5.939,11.801,324.0007165
14.427,15.563,5.937,11.801,323.7811392
14.4275,15.264,5.939,11.801,324.0007165
14.428,15.264,5.939,11.804,323.8349872
14.4285,15.563,5.937,11.801,323.7811392
14.429,15.563,5.939,11.801,324.0007165
14.4295,14.965,5.937,11.801,323.7811392
14.43,15.264,5.939,11.801,324.0007165
14.4305,15.264,5.939,11.801,324.0007165
14.431,15.264,5.939,11.804,323.8349872
14.4315,14.965,5.939,11.801,324.0007165
14.432,15.264,5.939,11.804,323.8349872
14.4325,15.563,5.939,11.804,323.8349872
14.433,15.264,5.939,11.804,323.8349872
14.4335,14.965,5.937,11.804,323.6155787
14.434,15.264,5.942,11.801,324.3303635
14.4345,15.563,5.939,11.801,324.0007165
14.435,15.264,5.939,11.804,323.8349872
14.4355,14.965,5.937,11.804,323.6155787
14.436,14.965,5.939,11.801,324.0007165
14.4365,15.264,5.939,11.801,324.0007165
14.437,15.264,5.939,11.801,324.0007165
14.4375,14.665,5.939,11.801,324.0007165
14.438,14.665,5.937,11.801,323.7811392
14.4385,14.665,5.939,11.801,324.0007165
14.439,14.665,5.939,11.804,323.8349872
14.4395,14.665,5.939,11.801,324.0007165
14.44,14.965,5.939,11.801,324.0007165
14.4405,14.665,5.942,11.804,324.1643808
14.441,15.264,5.939,11.801,324.0007165
14.4415,14.665,5.942,11.804,324.1643808
14.442,14.665,5.939,11.804,323.8349872
14.4425,14.665,5.939,11.801,324.0007165
14.443,14.965,5.942,11.804,324.1643808
14.4435,14.665,5.937,11.801,323.7811392
14.444,14.665,5.939,11.801,324.0007165
14.4445,14.665,5.937,11.804,323.6155787
14.445,15.264,5.939,11.801,324.0007165
14.4455,14.665,5.942,11.801,324.3303635
14.446,14.665,5.937,11.804,323.6155787
14.4465,14.665,5.939,11.801,324.0007165
14.447,15.264,5.939,11.801,324.0007165
14.4475,14.665,5.939,11.801,324.0007165
14.448,14.366,5.939,11.801,324.0007165
14.4485,14.665,5.939,11.804,323.8349872
14.449,14.665,5.939,11.801,324.0007165
14.4495,14.665,5.939,11.801,324.0007165
14.45,14.665,5.937,11.804,323.6155787
14.4505,14.665,5.939,11.801,324.0007165
14.451,14.665,5.939,11.801,324.0007165
14.4515,14.665,5.939,11.804,323.8349872
14.452,14.665,5.937,11.801,323.7811392
14.4525,14.366,5.939,11.801,324.0007165
14.453,14.366,5.937,11.804,323.6155787
14.4535,14.665,5.939,11.801,324.0007165
14.454,14.665,5.939,11.801,324.0007165
14.4545,14.665,5.939,11.801,324.0007165
14.455,14.366,5.939,11.801,324.0007165
14.4555,14.665,5.939,11.804,323.8349872
14.456,14.665,5.939,11.801,324.0007165
14.4565,14.366,5.937,11.804,323.6155787
14.457,14.366,5.937,11.801,323.7811392
14.4575,14.665,5.939,11.804,323.8349872
14.458,14.366,5.939,11.801,324.0007165
14.4585,13.768,5.939,11.801,324.0007165
14.459,13.768,5.939,11.801,324.0007165
14.4595,14.366,5.939,11.804,323.8349872
14.46,14.366,5.939,11.804,323.8349872
14.4605,13.768,5.937,11.801,323.7811392
14.461,14.366,5.937,11.801,323.7811392
14.4615,14.366,5.939,11.804,323.8349872
14.462,14.366,5.939,11.804,323.8349872
14.4625,13.768,5.939,11.801,324.0007165
14.463,14.366,5.939,11.801,324.0007165
14.4635,14.366,5.939,11.804,323.8349872
14.464,14.067,5.939,11.804,323.8349872
14.4645,14.366,5.939,11.804,323.8349872
14.465,13.768,5.937,11.801,323.7811392
14.4655,14.067,5.939,11.804,323.8349872
14.466,14.366,5.939,11.804,323.8349872
14.4665,14.067,5.939,11.804,323.8349872
14.467,14.067,5.939,11.804,323.8349872
14.4675,14.366,5.937,11.804,323.6155787
14.468,14.366,5.939,11.804,323.8349872
14.4685,14.067,5.939,11.801,324.0007165
14.469,13.768,5.937,11.801,323.7811392
14.4695,14.067,5.939,11.801,324.0007165
14.47,14.067,5.939,11.804,323.8349872
14.4705,14.067,5.939,11.804,323.8349872
14.471,13.468,5.939,11.804,323.8349872
14.4715,14.067,5.942,11.801,324.3303635
14.472,14.366,5.942,11.804,324.1643808
14.4725,13.768,5.937,11.801,323.7811392
14.473,13.768,5.937,11.804,323.6155787
14.4735,13.768,5.937,11.804,323.6155787
14.474,13.768,5.939,11.801,324.0007165
14.4745,14.067,5.939,11.801,324.0007165
14.475,13.768,5.939,11.804,323.8349872
14.4755,13.768,5.939,11.801,324.0007165
14.476,13.468,5.939,11.801,324.0007165
14.4765,13.768,5.937,11.801,323.7811392
14.477,13.468,5.939,11.801,324.0007165
14.4775,13.468,5.937,11.804,323.6155787
14.478,13.468,5.937,11.801,323.7811392
14.4785,13.768,5.937,11.801,323.7811392
14.479,13.468,5.939,11.801,324.0007165
14.4795,13.169,5.939,11.801,324.0007165
14.48,13.468,5.937,11.804,323.6155787
14.4805,13.768,5.939,11.801,324.0007165
14.481,13.468,5.942,11.801,324.3303635
14.4815,13.169,5.937,11.801,323.7811392
14.482,13.468,5.939,11.804,323.8349872
14.4825,13.768,5.939,11.801,324.0007165
14.483,13.468,5.939,11.801,324.0007165
14.4835,13.169,5.937,11.801,323.7811392
14.484,13.468,5.939,11.801,324.0007165
14.4845,13.468,5.939,11.801,324.0007165
14.485,13.468,5.939,11.804,323.8349872
14.4855,13.169,5.939,11.801,324.0007165
14.486,13.468,5.939,11.804,323.8349872
14.4865,13.468,5.939,11.801,324.0007165
14.487,13.468,5.939,11.801,324.0007165
14.4875,13.468,5.939,11.804,323.8349872
14.488,13.468,5.939,11.801,324.0007165
14.4885,13.468,5.939,11.801,324.0007165
14.489,13.468,5.939,11.801,324.0007165
14.4895,13.468,5.939,11.804,323.8349872
14.49,13.169,5.937,11.804,323.6155787
14.4905,13.468,5.939,11.801,324.0007165
14.491,13.468,5.939,11.804,323.8349872
14.4915,13.468,5.939,11.801,324.0007165
14.492,13.169,5.939,11.804,323.8349872
14.4925,13.169,5.939,11.804,323.8349872
14.493,13.169,5.939,11.804,323.8349872
14.4935,13.169,5.939,11.801,324.0007165
14.494,13.169,5.939,11.801,324.0007165
14.4945,13.169,5.937,11.804,323.6155787
14.495,13.169,5.939,11.801,324.0007165
14.4955,13.169,5.939,11.801,324.0007165
14.496,12.87,5.937,11.801,323.7811392
14.4965,12.87,5.937,11.804,323.6155787
14.497,13.468,5.939,11.801,324.0007165
14.4975,13.468,5.939,11.801,324.0007165
14.498,12.87,5.937,11.801,323.7811392
14.4985,12.87,5.939,11.804,323.8349872
14.499,13.169,5.939,11.804,323.8349872
14.4995,13.169,5.939,11.801,324.0007165
14.5,12.87,5.939,11.801,324.0007165
14.5005,12.87,5.939,11.801,324.0007165
14.501,13.169,5.939,11.801,324.0007165
14.5015,13.169,5.937,11.801,323.7811392
14.502,12.87,5.939,11.801,324.0007165
14.5025,12.87,5.939,11.801,324.0007165
14.503,13.169,5.939,11.801,324.0007165
14.5035,13.169,5.939,11.801,324.0007165
14.504,12.87,5.939,11.801,324.0007165
14.5045,12.57,5.939,11.801,324.0007165
14.505,12.87,5.937,11.801,323.7811392
14.5055,13.169,5.939,11.801,324.0007165
14.506,13.169,5.939,11.804,323.8349872
14.5065,12.87,5.937,11.804,323.6155787
14.507,12.87,5.937,11.801,323.7811392
14.5075,13.169,5.937,11.801,323.7811392
14.508,12.87,5.939,11.804,323.8349872
14.5085,12.271,5.937,11.804,323.6155787
14.509,12.87,5.937,11.801,323.7811392
14.5095,13.169,5.942,11.801,324.3303635
14.51,12.87,5.937,11.801,323.7811392
14.5105,12.271,5.937,11.801,323.7811392
14.511,12.87,5.939,11.804,323.8349872
14.5115,12.87,5.939,11.804,323.8349872
14.512,12.87,5.939,11.801,324.0007165
14.5125,12.271,5.937,11.804,323.6155787
14.513,12.271,5.937,11.801,323.7811392
14.5135,12.57,5.939,11.804,323.8349872
14.514,12.57,5.939,11.801,324.0007165
14.5145,12.57,5.937,11.804,323.6155787
14.515,12.271,5.939,11.801,324.0007165
14.5155,12.271,5.937,11.801,323.7811392
14.516,12.57,5.937,11.801,323.7811392
14.5165,12.57,5.939,11.801,324.0007165
14.517,12.271,5.939,11.804,323.8349872
14.5175,12.271,5.937,11.804,323.6155787
14.518,12.87,5.937,11.804,323.6155787
14.5185,12.271,5.939,11.801,324.0007165
14.519,11.972,5.937,11.799,323.891607
14.5195,12.271,5.939,11.801,324.0007165
14.52,12.57,5.939,11.804,323.8349872
14.5205,11.972,5.939,11.804,323.8349872
14.521,11.972,5.937,11.801,323.7811392
14.5215,12.271,5.939,11.801,324.0007165
14.522,12.87,5.939,11.804,323.8349872
14.5225,12.271,5.939,11.804,323.8349872
14.523,11.972,5.937,11.804,323.6155787
14.5235,11.972,5.937,11.801,323.7811392
14.524,12.271,5.942,11.806,324.0538199
14.5245,11.972,5.942,11.801,324.3303635
14.525,11.972,5.937,11.804,323.6155787
14.5255,11.972,5.937,11.801,323.7811392
14.526,11.972,5.939,11.801,324.0007165
14.5265,12.271,5.939,11.801,324.0007165
14.527,12.271,5.939,11.801,324.0007165
14.5275,11.972,5.939,11.804,323.8349872
14.528,11.972,5.939,11.801,324.0007165
14.5285,12.271,5.942,11.804,324.1643808
14.529,11.972,5.939,11.801,324.0007165
14.5295,11.972,5.939,11.801,324.0007165
14.53,11.972,5.937,11.804,323.6155787
14.5305,12.271,5.939,11.801,324.0007165
14.531,11.972,5.939,11.801,324.0007165
14.5315,11.972,5.939,11.801,324.0007165
14.532,11.972,5.937,11.801,323.7811392
14.5325,11.972,5.939,11.801,324.0007165
14.533,11.972,5.939,11.801,324.0007165
14.5335,11.373,5.937,11.801,323.7811392
14.534,11.972,5.939,11.801,324.0007165
14.5345,12.271,5.937,11.801,323.7811392
14.535,11.972,5.937,11.804,323.6155787
14.5355,11.673,5.937,11.804,323.6155787
14.536,11.673,5.939,11.801,324.0007165
14.5365,11.673,5.937,11.804,323.6155787
14.537,11.972,5.939,11.801,324.0007165
14.5375,11.972,5.937,11.804,323.6155787
14.538,11.673,5.939,11.801,324.0007165
14.5385,11.972,5.939,11.801,324.0007165
14.539,11.972,5.939,11.801,324.0007165
14.5395,11.972,5.937,11.801,323.7811392
14.54,11.972,5.937,11.801,323.7811392
14.5405,11.673,5.937,11.804,323.6155787
14.541,11.972,5.939,11.804,323.8349872
14.5415,11.673,5.937,11.804,323.6155787
14.542,11.673,5.939,11.801,324.0007165
14.5425,11.373,5.939,11.804,323.8349872
14.543,11.972,5.937,11.801,323.7811392
14.5435,11.373,5.939,11.801,324.0007165
14.544,11.074,5.939,11.801,324.0007165
14.5445,11.373,5.937,11.804,323.6155787
14.545,11.673,5.937,11.804,323.6155787
14.5455,11.373,5.939,11.801,324.0007165
14.546,11.074,5.939,11.801,324.0007165
14.5465,11.673,5.937,11.801,323.7811392
14.547,11.673,5.939,11.801,324.0007165
14.5475,11.373,5.937,11.801,323.7811392
14.548,11.074,5.939,11.801,324.0007165
14.5485,11.373,5.939,11.801,324.0007165
14.549,11.673,5.942,11.804,324.1643808
14.5495,11.373,5.942,11.804,324.1643808
14.55,11.373,5.937,11.801,323.7811392
14.5505,11.373,5.939,11.801,324.0007165
14.551,11.074,5.939,11.804,323.8349872
14.5515,11.074,5.939,11.801,324.0007165
14.552,11.074,5.939,11.801,324.0007165
14.5525,11.074,5.937,11.804,323.6155787
14.553,11.074,5.939,11.801,324.0007165
14.5535,11.373,5.939,11.801,324.0007165
14.554,11.074,5.939,11.801,324.0007165
14.5545,11.074,5.939,11.801,324.0007165
14.555,11.373,5.939,11.801,324.0007165
14.5555,11.074,5.939,11.804,323.8349872
14.556,11.074,5.939,11.801,324.0007165
14.5565,11.074,5.939,11.804,323.8349872
14.557,11.074,5.939,11.801,324.0007165
14.5575,11.673,5.939,11.801,324.0007165
14.558,11.074,5.939,11.804,323.8349872
14.5585,10.775,5.939,11.804,323.8349872
14.559,11.074,5.939,11.801,324.0007165
14.5595,11.074,5.939,11.801,324.0007165
14.56,10.775,5.937,11.804,323.6155787
14.5605,10.775,5.939,11.801,324.0007165
14.561,11.074,5.939,11.801,324.0007165
14.5615,11.074,5.939,11.801,324.0007165
14.562,11.074,5.939,11.804,323.8349872
14.5625,10.775,5.937,11.801,323.7811392
14.563,10.775,5.937,11.804,323.6155787
14.5635,10.775,5.942,11.801,324.3303635
14.564,11.074,5.939,11.801,324.0007165
14.5645,10.775,5.937,11.801,323.7811392
14.565,10.775,5.939,11.804,323.8349872
14.5655,10.775,5.942,11.801,324.3303635
14.566,11.074,5.939,11.804,323.8349872
14.5665,10.775,5.937,11.801,323.7811392
14.567,10.475,5.937,11.804,323.6155787
14.5675,10.775,5.939,11.801,324.0007165
14.568,11.074,5.937,11.804,323.6155787
14.5685,10.775,5.939,11.801,324.0007165
14.569,9.877,5.939,11.801,324.0007165
14.5695,10.475,5.939,11.801,324.0007165
14.57,10.775,5.939,11.801,324.0007165
14.5705,10.775,5.937,11.801,323.7811392
14.571,10.475,5.939,11.804,323.8349872
14.5715,10.475,5.939,11.801,324.0007165
14.572,11.074,5.939,11.804,323.8349872
14.5725,10.775,5.939,11.804,323.8349872
14.573,10.475,5.939,11.801,324.0007165
14.5735,10.475,5.939,11.801,324.0007165
14.574,10.775,5.942,11.804,324.1643808
14.5745,10.475,5.939,11.801,324.0007165
14.575,10.475,5.937,11.806,323.505299
14.5755,10.475,5.939,11.801,324.0007165
14.576,10.475,5.939,11.801,324.0007165
14.5765,10.475,5.939,11.801,324.0007165
14.577,10.475,5.939,11.801,324.0007165
14.5775,10.176,5.939,11.801,324.0007165
14.578,10.475,5.939,11.804,323.8349872
14.5785,10.775,5.939,11.801,324.0007165
14.579,10.475,5.939,11.801,324.0007165
14.5795,10.176,5.937,11.801,323.7811392
14.58,10.475,5.939,11.804,323.8349872
14.5805,10.475,5.939,11.804,323.8349872
14.581,10.176,5.937,11.801,323.7811392
14.5815,9.877,5.937,11.801,323.7811392
14.582,10.475,5.942,11.801,324.3303635
14.5825,10.775,5.937,11.804,323.6155787
14.583,9.877,5.937,11.801,323.7811392
14.5835,9.877,5.939,11.801,324.0007165
14.584,10.176,5.937,11.804,323.6155787
14.5845,10.475,5.939,11.804,323.8349872
14.585,10.176,5.937,11.801,323.7811392
14.5855,9.877,5.937,11.801,323.7811392
14.586,9.877,5.937,11.804,323.6155787
14.5865,10.176,5.939,11.804,323.8349872
14.587,10.176,5.939,11.801,324.0007165
14.5875,9.877,5.937,11.804,323.6155787
14.588,10.176,5.939,11.801,324.0007165
14.5885,9.877,5.939,11.801,324.0007165
14.589,9.877,5.937,11.804,323.6155787
14.5895,9.877,5.939,11.804,323.8349872
14.59,9.877,5.939,11.801,324.0007165
14.5905,9.877,5.939,11.801,324.0007165
14.591,9.877,5.939,11.801,324.0007165
14.5915,9.877,5.939,11.801,324.0007165
14.592,9.578,5.939,11.801,324.0007165
14.5925,9.877,5.937,11.804,323.6155787
14.593,10.176,5.939,11.801,324.0007165
14.5935,9.877,5.939,11.801,324.0007165
14.594,9.578,5.939,11.801,324.0007165
14.5945,9.877,5.939,11.801,324.0007165
14.595,10.176,5.939,11.801,324.0007165
14.5955,9.877,5.939,11.801,324.0007165
14.596,9.278,5.939,11.801,324.0007165
14.5965,9.578,5.937,11.801,323.7811392
14.597,9.877,5.939,11.801,324.0007165
14.5975,9.877,5.937,11.804,323.6155787
14.598,9.877,5.937,11.801,323.7811392
14.5985,9.578,5.939,11.801,324.0007165
14.599,9.578,5.942,11.804,324.1643808
14.5995,9.578,5.939,11.804,323.8349872
14.6,9.877,5.937,11.801,323.7811392
14.6005,9.578,5.937,11.801,323.7811392
14.601,9.278,5.939,11.804,323.8349872
14.6015,9.877,5.937,11.804,323.6155787
14.602,9.578,5.939,11.801,324.0007165
14.6025,8.979,5.939,11.801,324.0007165
14.603,9.578,5.939,11.801,324.0007165
14.6035,9.877,5.939,11.801,324.0007165
14.604,9.877,5.937,11.801,323.7811392
14.6045,9.278,5.937,11.804,323.6155787
14.605,9.578,5.939,11.806,323.7245952
14.6055,9.877,5.942,11.801,324.3303635
14.606,9.877,5.939,11.801,324.0007165
14.6065,8.979,5.939,11.804,323.8349872
14.607,9.278,5.939,11.801,324.0007165
14.6075,9.578,5.939,11.804,323.8349872
14.608,9.578,5.937,11.801,323.7811392
14.6085,8.979,5.939,11.804,323.8349872
14.609,8.979,5.939,11.804,323.8349872
14.6095,9.578,5.939,11.804,323.8349872
14.61,8.979,5.939,11.804,323.8349872
14.6105,9.278,5.937,11.801,323.7811392
14.611,8.979,5.939,11.804,323.8349872
14.6115,9.278,5.939,11.801,324.0007165
14.612,9.578,5.939,11.804,323.8349872
14.6125,8.979,5.939,11.801,324.0007165
14.613,8.979,5.939,11.804,323.8349872
14.6135,8.979,5.939,11.804,323.8349872
14.614,9.278,5.937,11.801,323.7811392
14.6145,9.278,5.939,11.804,323.8349872
